"3080","3080","","Emerald-chinned Hummingbird","Abeillia abeillei","(Lesson, R &amp; Delattre, 1839)","MA : se Mexico to n Nicaragua","","",""
"3081","3081","","","    A. a. abeillei","(Lesson, R &amp; Delattre, 1839)","se Mexico to n Honduras","","",""
"3082","3082","","","    A. a. aurea","Miller, W &amp; Griscom, 1925","s Honduras and n Nicaragua","","",""
"3083","3083","","","Klais","Reichenbach, 1854","","","",""
"3084","3084","","Violet-headed Hummingbird","Klais guimeti","(Bourcier, 1843)","MA, SA : e Honduras to w, n Amazonia","","",""
"3085","3085","","","    K. g. merrittii","(Lawrence, 1860)","e Honduras to e Panama","","",""
"3086","3086","","","    K. g. guimeti","(Bourcier, 1843)","e Colombia and n Venezuela to e Ecuador and extreme n Peru","","",""
"3087","3087","","","    K. g. pallidiventris","Stolzmann, 1926","e Peru and w Bolivia","","",""
"3088","3088","","","Orthorhyncus","Lacépède, 1799","","","",""
"3089","3089","","Antillean Crested Hummingbird","Orthorhyncus cristatus","(Linnaeus, 1758)","NA : Puerto Rico and Lesser Antilles","","",""
"3090","3090","","","    O. c. exilis","(Gmelin, JF, 1788)","Puerto Rico through Lesser Antilles to St. Lucia","","",""
"3091","3091","","","    O. c. ornatus","Gould, 1861","St. Vincent I. (s Lesser Antilles)","","",""
"3092","3092","","","    O. c. cristatus","(Linnaeus, 1758)","Barbados I. (s Lesser Antilles)","","",""
"3093","3093","","","    O. c. emigrans","Lawrence, 1877","Grenada and the Grenadines (s Lesser Antilles)","","",""
"3094","3094","","","Anthocephala","Cabanis &amp; Heine, 1860","","","",""
"3095","3095","","Santa Marta Blossomcrown","Anthocephala floriceps","(Gould, 1853)","SA : Santa Marta Mts. (ne Colombia)","ENG","English name change to Santa Marta Blossomcrown follows split of Andean/Tolima Blossomcrown (A. berlepschi).",""
"3096","3096","","Tolima Blossomcrown","Anthocephala berlepschi","Salvin, 1893","SA : Magdalena Valley (c Colombia)","AS, ENG","Andean/Tolima Blossomcrown is split from [Santa Marta] Blossomcrown (Lozano-Jaramillo et al. 2014; SACC 654, 669). Change English name from provisional &quot;Andean&quot; to &quot;Tolima&quot; following SACC 669.",""
"3097","3097","","","Stephanoxis","Simon, 1897","","","",""
"3098","3098","","Green-crowned Plovercrest","Stephanoxis lalandi","(Vieillot, 1818)","SA : e Brazil","ENG","Change English name of Plovercrest to Green-crowned Plovercrest with split of Purple-crowned Plovercrest (S. loddigesii).",""
"3099","3099","","Purple-crowned Plovercrest","Stephanoxis loddigesii","(Vigors, 1831)","SA : e Paraguay, s Brazil and ne Argentina","AS","See Cavarzere et al. (2014); SACC 664.",""
"3100","3100","","","Campylopterus","Swainson, 1827","","TAX, PHY","Campylopterus s.l. is polyphyletic; removal of four northern Middle American species to Pampa resolves polyphyly (NACC 2020-A-02, 2020-D-01). Those species not included in McGuire et al. (2014). ",""
"3101","3101","","Grey-breasted Sabrewing","Campylopterus largipennis","(Boddaert, 1783)","SA : Amazonia","PS","Grey-breasted Sabrewing species complex is under review (SACC 755, 756)",""
"3102","3102","","","    C. l. largipennis","(Boddaert, 1783)","e Venezuela, the Guianas and n Brazil","","",""
"3103","3103","","","    C. l. obscurus","Gould, 1848","ne Brazil","PS","See Lopes et al. (2017); SACC 755.",""
"3104","3104","","","    C. l. aequatorialis","Gould, 1861","e Colombia and nw Brazil to n Bolivia","SSP","Treated as a junior synonym of obscurus by Lopes et al. (2017).",""
"3105","3105","","Outcrop Sabrewing","Campylopterus calcirupicola","Lopes, de Vasconcelos &amp; Gonzaga, 2017","SA : e Brazil","AS, ENG","Dry-forest Sabrewing described as a new species: Lopes et al., 2017 (HBW; SACC 756). ENG Change English name to Outcrop Sabrewing following SACC 826.",""
"3106","3106","","Diamantina Sabrewing","Campylopterus diamantinensis","Ruschi, 1963","SA : se Brazil","AS, ENG","Accepted split from C. largipennis based on Lopes et al. (2017); SACC 755. English name adopted from SACC 859.",""
"3107","3107","","Rufous-breasted Sabrewing","Campylopterus hyperythrus","Cabanis, 1849","SA : tepuis","","",""
"3108","3108","","White-tailed Sabrewing","Campylopterus ensipennis","(Swainson, 1822)","SA : ne Venezuela and Tobago","","",""
"3109","3109","","Lazuline Sabrewing","Campylopterus falcatus","(Swainson, 1821)","SA : ne Venezuela to ne Ecuador","","",""
"3110","3110","","Santa Marta Sabrewing","Campylopterus phainopeplus","Salvin &amp; Godman, 1879","SA : ne Colombia","","",""
"3111","3111","","Violet Sabrewing","Campylopterus hemileucurus","(Deppe, 1830)","MA : s Mexico to Panama","","",""
"3112","3112","","","    C. h. hemileucurus","(Deppe, 1830)","s Mexico to sc Nicaragua","","",""
"3113","3113","","","    C. h. mellitus","Bangs, 1902","Costa Rica and w Panama","","",""
"3114","3114","","Buff-breasted Sabrewing","Campylopterus duidae","Chapman, 1929","SA : tepuis","","",""
"3115","3115","","","    C. d. duidae","Chapman, 1929","s Venezuela and n Brazil","","",""
"3116","3116","","","    C. d. guaiquinimae","Zimmer, JT &amp; Phelps, 1946","Mt. Guaiquinima (s Venezuela)","","",""
"3117","3117","","Napo Sabrewing","Campylopterus villaviscensio","(Bourcier, 1851)","SA : s Colombia to ne Peru","","",""
"3118","3118","","","Chalybura","Reichenbach, 1854","","","",""
"3119","3119","","Bronze-tailed Plumeleteer","Chalybura urochrysia","(Gould, 1861)","MA, SA : Nicaragua to sw Ecuador","","",""
"3120","3120","","","    C. u. melanorrhoa","Salvin, 1865","Nicaragua and Costa Rica","","",""
"3121","3121","","","    C. u. isaurae","(Gould, 1861)","e, w Panama and nw Colombia","","",""
"3122","3122","","","    C. u. urochrysia","(Gould, 1861)","se Panama, nc, w Colombia to nw Ecuador","","",""
"3123","3123","","White-vented Plumeleteer","Chalybura buffonii","(Lesson, R, 1832)","MA, SA : Panama to Venezuela and Colombia ","","",""
"3124","3124","","","    C. b. micans","Bangs &amp; Barbour, 1922","c Panama to nw Colombia","","",""
"3125","3125","","","    C. b. buffonii","(Lesson, R, 1832)","c, ne Colombia and nw Venezuela","","",""
"3126","3126","","","    C. b. aeneicauda","Lawrence, 1865","n Colombia and nc, w Venezuela","","",""
"3127","3127","","","    C. b. caeruleogaster","(Gould, 1847)","n, c Colombia","","",""
"3128","3128","","","    C. b. intermedia","Hartert, E &amp; Hartert, C, 1894","sw Ecuador"," PS, SSP","Status of distinct &quot;C. intermedia&quot; uncertain (SACC). Treated as a species, Ecuador Plumeleteer, by some (Ridgely &amp; Greenfield 2001). Tentatively positioned (7.4) as a subspecies of C. buffoni instead of C. urochrysia (Ridgely &amp; Greenfield 2001).",""
"3129","3129","","","Thalurania","Gould, 1848","","","",""
"3130","3130","","Crowned Woodnymph","Thalurania colombica","(Bourcier, 1843)","MA, SA : Guatemala to Ecuador and nw Peru","TAX","Emerald-bellied Woodnymph Thalurania hypochlora and Green-crowned Woodnymph T. fannyi are considered conspecific with Violet-crowned Woodnymph T. colombica, which becomes Crowned Woodnymph (SACC 137, 558).",""
"3131","3131","","","    T. c. townsendi","Ridgway, 1888","Guatemala, Belize and Honduras","","",""
"3132","3132","","","    T. c. venusta","(Gould, 1851)","Nicaragua to Panama","","",""
"3133","3133","","","    T. c. colombica","(Bourcier, 1843)","n Colombia and nw Venezuela","","",""
"3134","3134","","","    T. c. rostrifera","Phelps &amp; Phelps Jr, 1956","nw Venezuela","","",""
"3135","3135","","","    T. c. fannyae","(Delattre &amp; Bourcier, 1846)","e Panama to w Colombia","AL","Green-crowned Woodnymph is a clinal variant ssp. of T. colombica. Specific epithet formerly spelled fannyi. ",""
"3136","3136","","","    T. c. subtropicalis","Griscom, 1932","Cauca Valley and nearby Andes (wc Colombia)","","",""
"3137","3137","","","    T. c. verticeps","(Gould, 1851)","sw Colombia and nw Ecuador","","",""
"3138","3138","","","    T. c. hypochlora","Gould, 1871","w Ecuador and nw Peru","","",""
"3139","3139","","Fork-tailed Woodnymph","Thalurania furcata","(Gmelin, JF, 1788)","SA : widespread","","",""
"3140","3140","","","    T. f. refulgens","Gould, 1853","Paria Pen. and Sierra de Cumaná (ne Venezuela)","","",""
"3141","3141","","","    T. f. furcata","(Gmelin, JF, 1788)","ec Venezuela through the Guianas to ne Brazil","","",""
"3142","3142","","","    T. f. fissilis","Berlepsch &amp; Hartert, E, 1902","se Venezuela, wc Guyana and Roraima (nc Brazil)","","",""
"3143","3143","","","    T. f. orenocensis","Hellmayr, 1921","upper Orinoco (s Venezuela)","","",""
"3144","3144","","","    T. f. nigrofasciata","(Gould, 1846)","se Colombia, s Venezuela and nw Brazil","","",""
"3145","3145","","","    T. f. viridipectus","Gould, 1848","e Colombia, e Ecuador and ne Peru","","",""
"3146","3146","","","    T. f. jelskii","Taczanowski, 1874","e Peru and w Brazil","","",""
"3147","3147","","","    T. f. simoni","Hellmayr, 1906","se Peru and sw Brazil","","",""
"3148","3148","","","    T. f. balzani","Simon, 1896","nc Brazil s of the Amazon","","",""
"3149","3149","","","    T. f. furcatoides","Gould, 1861","e Brazil s of the Amazon","","",""
"3150","3150","","","    T. f. boliviana","Boucard, 1894","se Peru and ne Bolivia","","",""
"3151","3151","","","    T. f. baeri","Hellmayr, 1907","ne, c Brazil to se Bolivia and nw, nc Argentina","","",""
"3152","3152","","","    T. f. eriphile","(Lesson, R, 1832)","se Brazil, Paraguay and ne Argentina","","",""
"3153","3153","","Long-tailed Woodnymph","Thalurania watertonii","(Bourcier, 1847)","SA : e Brazil","","",""
"3154","3154","","Violet-capped Woodnymph","Thalurania glaucopis","(Gmelin, JF, 1788)","SA : se Brazil to e Paraguay, ne Argentina and n Uruguay","","",""
"3155","3155","","","Microchera","Gould, 1858","","TAX, PHY","The two species of Elvira are now subsumed within formerly monotypic Microchera due to short branch lengths (McGuire et al. 2014; NACC-2020-A-02, 2020-D-01).",""
"3156","3156","","Snowcap","Microchera albocoronata","(Lawrence, 1855)","MA : Honduras to Panama","","",""
"3157","3157","","","    M. a. parvirostris","(Lawrence, 1865)","s Honduras to Costa Rica","","",""
"3158","3158","","","    M. a. albocoronata","(Lawrence, 1855)","wc Panama","","",""
"3159","3159","","Coppery-headed Emerald","Microchera cupreiceps","(Lawrence, 1866)","MA : Costa Rica","TAX, PHY","Formerly in the genus Elvira. Move to Microchera with the merging of those genera (McGuire et al. 2014; NACC-2020-A-02, 2020-D-01).",""
"3160","3160","","White-tailed Emerald","Microchera chionura","(Gould, 1851)","MA : Costa Rica and Panama","TAX, PHY","Formerly in the genus Elvira. Move to Microchera with the merging of those genera (McGuire et al. 2014, NACC-2020-A-02, 2020-D-01).",""
"3161","3161","","","Goldmania","Nelson, 1911","","TAX, PHY","Monotypic Goethalsia is merged into formerly monotypic Goldmania due to rather short branch length and overall similarity (McGuire et al. 2014; NACC-2020-A-02, 2020-D-01).",""
"3162","3162","","Violet-capped Hummingbird","Goldmania violiceps","Nelson, 1911","MA, SA : e Panama and nw Colombia","","",""
"3163","3163","","Pirre Hummingbird","Goldmania bella","(Nelson, 1912)","MA, SA : e Panama and nw Colombia","TAX, PHY","Formerly in monotypic Goethalsia, now merged with Goldmania (McGuire et al. 2014; Stiles et al. 2017; SACC 780, NACC 2020-A-02, 2020-D-01).",""
"3164","3164","","","Eupherusa","Gould, 1857","","","",""
"3165","3165","","Mexican Woodnymph","Eupherusa ridgwayi","(Nelson, 1900)","MA : w Mexico","TAX, PHY","Thalurania is non-monophyletic when ridgwayi is included; included in Eupherusa due to sister relationship, plumage similarity, and biogeography (McGuire et al. 2014; NACC 2020-A-02, 2020-D-01).",""
"3166","3166","","White-tailed Hummingbird","Eupherusa poliocerca","Elliot, DG, 1871","MA : s Mexico","","",""
"3167","3167","","Oaxaca Hummingbird","Eupherusa cyanophrys","Rowley, JS &amp; Orr, 1964","MA : sc Mexico","","",""
"3168","3168","","Stripe-tailed Hummingbird","Eupherusa eximia","(Delattre, 1843)","MA : s Mexico to w Panama","","",""
"3169","3169","","","    E. e. nelsoni","Ridgway, 1910","Veracruz and Oaxaca (se Mexico)","","",""
"3170","3170","","","    E. e. eximia","(Delattre, 1843)","c Chiapas (e Mexico) to c Nicaragua","","",""
"3171","3171","","","    E. e. egregia","Sclater, PL &amp; Salvin, 1868","Costa Rica and w Panama","","",""
"3172","3172","","Black-bellied Hummingbird","Eupherusa nigriventris","Lawrence, 1868","MA : Costa Rica and w Panama","","",""
"3173","3173","","","Phaeochroa","Gould, 1861","","","",""
"3174","3174","","Scaly-breasted Hummingbird","Phaeochroa cuvierii","(Delattre &amp; Bourcier, 1846)","MA, SA : se Mexico to n Colombia","TAX","Separate Scaly-breasted Hummingbird from Campylopterus to Phaeochroa (SACC 781-1B).",""
"3175","3175","","","    P. c. roberti","(Salvin, 1861)","se Mexico to ne Costa Rica","","",""
"3176","3176","","","    P. c. maculicauda","Griscom, 1932","Pacific slope of Costa Rica","","",""
"3177","3177","","","    P. c. furvescens","Wetmore, 1967","Pacific slope of w Panama","","",""
"3178","3178","","","    P. c. saturatior","(Hartert, E, 1901)","Coiba I. (Panama)","","",""
"3179","3179","","","    P. c. cuvierii","(Delattre &amp; Bourcier, 1846)","e, c Panama","","",""
"3180","3180","","","    P. c. berlepschi","Hellmayr, 1915","n Colombia","","",""
"3181","3181","","","Leucippus","Bonaparte, 1850","","PHY, TAX","Recent molecular studies show that Leucippus, as previously treated, is polyphyletic. Revise classification of Leucippus to a monotypic genus with split of Thaumasius and Talaphorus (McGuire et al. 2014; Stiles et al. 2017b; SACC 781).",""
"3182","3182","","Buffy Hummingbird","Leucippus fallax","(Bourcier, 1843)","SA : ne Colombia and nw, n Venezuela","","",""
"3183","3183","","","Thaumasius","Sclater, PL, 1879","","PHY, TAX","To resolve polyphyly in Leucippus, resurrect Thaumasius for baeri and taczanowskii (McGuire et al. 2014; Stiles et al. 2017b; SACC 781).",""
"3184","3184","","Tumbes Hummingbird","Thaumasius baeri","(Simon, 1901)","SA : sw Ecuador and nw Peru","","",""
"3185","3185","","Spot-throated Hummingbird","Thaumasius taczanowskii","Sclater, PL, 1879","SA : n, c Peru","","",""
"3186","3186","","","Taphrospilus","Simon, 1910","","","",""
"3187","3187","","Many-spotted Hummingbird","Taphrospilus hypostictus","(Gould, 1862)","SA : Ecuador to Bolivia and sw Brazil","","",""
"3188","3188","","","Eupetomena","Gould, 1853","","PHY, TAX","Aphantochroa cirrochloris is merged into Eupetomena based on genetic relationships, shared sabre-winged structure, and similar biogeography (McGuire et al. 2014; Stiles et al. 2017b; SACC 781; NACC 2020-A-02, 2020-D-01).",""
"3189","3189","","Swallow-tailed Hummingbird","Eupetomena macroura","(Gmelin, JF, 1788)","SA : ne, e, c","","",""
"3190","3190","","","    E. m. macroura","(Gmelin, JF, 1788)","the Guianas, n, c, se Brazil, Paraguay and ne Argentina","","",""
"3191","3191","","","    E. m. simoni","Hellmayr, 1929","ne Brazil","","",""
"3192","3192","","","    E. m. cyanoviridis","Grantsau, 1988","se Brazil","","",""
"3193","3193","","","    E. m. hirundo","Gould, 1875","e Peru","","",""
"3194","3194","","","    E. m. boliviana","Zimmer, JT, 1950","nw Bolivia","","",""
"3195","3195","","Sombre Hummingbird","Eupetomena cirrochloris","(Vieillot, 1818)","SA : se, e Brazil","PHY, TAX","Fomerly Aphantochroa cirrochloris but that genus is merged into Eupetomena (McGuire et al. 2014; Stiles et al. 2017b; SACC 781).",""
"3196","3196","","","Talaphorus","Mulsant &amp; Verreaux, J, 1874","","PHY, TAX","Monotypic Talaphorus resurrected for chlorocercus, a phylogenetic outlier, to avoid a polyphyletic Leucippus (McGuire et al. 2014; Stiles et al. 2017b; SACC 781).",""
"3197","3197","","Olive-spotted Hummingbird","Talaphorus chlorocercus","(Gould, 1866)","SA : w Amazonia","","",""
"3198","3198","","","Trochilus","Linnaeus, 1758","","","",""
"3199","3199","","Red-billed Streamertail","Trochilus polytmus","Linnaeus, 1758","NA : Jamaica (except extreme ne)","","",""
"3200","3200","","Black-billed Streamertail","Trochilus scitulus","(Brewster &amp; Bangs, 1901)","NA : extreme ne Jamaica","AS","Trochilus scitulus is split from T. polytmus (Schuchmann 1999) by H&amp;M and BLI, but not by AOU. See also Gill et al. (1973); Graves (2015).",""
"3201","3201","","","Leucolia","Mulsant, Verreaux, J &amp; Verreaux, É, 1866","","PHY, TAX","Leucolia resurrected for these three Mexican species to avoid an overly broad Amazilia (McGuire et al. 2014; NACC 2020-A-03, 2020-D-01).",""
"3202","3202","","Violet-crowned Hummingbird","Leucolia violiceps","(Gould, 1859)","NA, MA : sw USA to sw Mexico","","",""
"3203","3203","","","    L. v. ellioti","(Berlepsch, 1889)","sw USA to nw, c Mexico","","",""
"3204","3204","","","    L. v. violiceps","(Gould, 1859)","sw Mexico","","",""
"3205","3205","","Green-fronted Hummingbird","Leucolia viridifrons","(Elliot, DG, 1871)","MA : s Mexico","","",""
"3206","3206","","","    L. v. viridifrons","(Elliot, DG, 1871)","c Guerrero to w Oaxaca (s Mexico)","","",""
"3207","3207","","","    L. v. villadai","(Peterson &amp; Navarro, 2000)","se Oaxaca and Chiapas (se Mexico)","SSP","Add: Peterson &amp; Navarro, 2000.",""
"3208","3208","","Cinnamon-sided Hummingbird","Leucolia wagneri","(Phillips, AR, 1966)","MA : c, s Oaxaca (s Mexico)","AS","Amazilia wagneri is split from A. viridifrons (Howell &amp; Webb 1995); AOU acknowledges potential split.",""
